Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
104,"CM Magro, WJ Waldman, DA Knight, JN Allen, ...","Idiopathic pulmonary fibrosis related to endothelial injury and antiendothelial cell antibodies",2006,"Human immunology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0198885906000140","https://scholar.google.com/scholar?cites=18422175296556208356&as_sdt=2005&sciodt=2007&hl=en",93,"2023-07-14 12:43:51","HTML","","","",,,,,104,6.12,21,5,17,"… For example, mice with a mutant Factor V showed considerably more fibroplasia than mice without a Factor V Leiden mutation after bleomycin … in normal and transgenic diabetic mice …","https://www.sciencedirect.com/science/article/pii/S0198885906000140","https://scholar.google.com/scholar?q=related:5JA1zdO2qP8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
10,"F Nakhoul, N Nakhoul, R Asleh, R Miller-Lotan, ...","Is the Hp 2-2 diabetic mouse model a good model to study diabetic nephropathy?",2013,"Diabetes Research and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168822713000739","https://scholar.google.com/scholar?cites=16405250918850959655&as_sdt=2005&sciodt=2007&hl=en",94,"2023-07-14 12:43:51","HTML","","","",,,,,10,1.00,2,5,10,"… These C57BL/6 Hp 2 transgenic mice were backcrossed with the Hp 0 mice to obtain mice … of C57B1/6 mice with targeted insertion of a murine Hp 2 allele to generate mice with the Hp2-…","https://www.sciencedirect.com/science/article/pii/S0168822713000739","https://scholar.google.com/scholar?q=related:JxlDvcooq-MJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
56,"X Zhu, AM Herzenberg, M Eskandarian, ...","A novel in vivo lecithin-cholesterol acyltransferase (LCAT)-deficient mouse expressing predominantly LpX is associated with spontaneous glomerulopathy",2004,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S000294401063386X","https://scholar.google.com/scholar?cites=10843065829425543595&as_sdt=2005&sciodt=2007&hl=en",95,"2023-07-14 12:43:51","HTML","","","",,,,,56,2.95,14,4,19,"… mice into the sterol regulatory element binding protein (SREBP)1a transgenic mouse background may fulfill this goal. The SREBP1a-transgenic (S+) mice were … Surprisingly, these mice …","https://www.sciencedirect.com/science/article/pii/S000294401063386X","https://scholar.google.com/scholar?q=related:q_kVP-xOepYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
5,"T Kotyk","Features of ultrastructural restructuring of hemocapillaries of the submandibular gland in rats in case of diabetes mellitus",2015,"Journal of education, health and sport","apcz.umk.pl","https://apcz.umk.pl/JEHS/article/view/3063","https://scholar.google.com/scholar?cites=10843349327949493420&as_sdt=2005&sciodt=2007&hl=en",96,"2023-07-14 12:43:51","","","","",,,,,5,0.63,5,1,8,"… Ultrastructural morphometry of capillary basement membrane thickness in normal and transgenic diabetic mice. Anat Rec A Discov Mol Cell Evol Biol 2003;271(2):332-341. doi:10.1002/…","https://apcz.umk.pl/JEHS/article/download/3063/pdf_374","https://scholar.google.com/scholar?q=related:rHTmY8NQe5YJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
58,"F Yang, J Yu, F Ke, M Lan, D Li, K Tan, J Ling, ...","Curcumin alleviates diabetic retinopathy in experimental diabetic rats",2018,"Ophthalmic …","karger.com","https://karger.com/ore/article/60/1/43/268600","https://scholar.google.com/scholar?cites=9892031884016555718&as_sdt=2005&sciodt=2007&hl=en",97,"2023-07-14 12:43:51","","","","",,,,,58,11.60,7,8,5,"… 3c–o) showed a significant increase in retinal capillary basement membrane thickness in the … significant reduction in retinal capillary basement membrane thickness was observed in the …","","https://scholar.google.com/scholar?q=related:xhalmZaOR4kJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"EBR LECTURE","THIRTEENTH ANNUAL",2004,"","","","",98,"2023-07-14 12:43:51","CITATION","","","",,,,,0,0.00,0,1,19,"","","https://scholar.google.com/scholar?q=related:e9JB18aUF0wJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
29,"YH Kim, SY Park, J Park, YS Kim, EM Hwang, JY Park, ...","Reduction of experimental diabetic vascular leakage and pericyte apoptosis in mice by delivery of αA-crystallin with a recombinant adenovirus",2012,"Diabetologia","Springer","https://link.springer.com/article/10.1007/s00125-012-2625-y","https://scholar.google.com/scholar?cites=15430504878746661825&as_sdt=2005&sciodt=2007&hl=en",99,"2023-07-14 12:43:51","HTML","10.1007/s00125-012-2625-y","","",,,,,29,2.64,4,7,11,"… Diabetes was induced by streptozotocin injection into C57BL/6 mice. Ad-αAc-Gfp was delivered by intravitreous injection to the right eyes of mice 2 weeks before induction of diabetes. …","https://link.springer.com/article/10.1007/s00125-012-2625-y","https://scholar.google.com/scholar?q=related:wXOg0m4qJNYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
78,"KK Ohlemiller, JM Lett, PM Gagnon","Cellular correlates of age-related endocochlear potential reduction in a mouse model",2006,"Hearing research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378595506001614","https://scholar.google.com/scholar?cites=10913638100973537213&as_sdt=2005&sciodt=2007&hl=en",100,"2023-07-14 12:43:51","HTML","","","",,,,,78,4.59,26,3,17,"… We have found that BALB/cJ mice show significant EP … those in C57BL/6J (B6) mice, which show little EP reduction for ages up … , strial capillary basement membrane thickness, ligament …","https://www.sciencedirect.com/science/article/pii/S0378595506001614","https://scholar.google.com/scholar?q=related:vUeypwcIdZcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
16,"J Li, P Wang, Z Chen, S Yu, H Xu","Fenofibrate ameliorates oxidative stress-induced retinal microvascular dysfunction in diabetic rats",2018,"Current Eye Research","Taylor &Francis","https://www.tandfonline.com/doi/full/10.1080/02713683.2018.1501072","https://scholar.google.com/scholar?cites=13306602530789000265&as_sdt=2005&sciodt=2007&hl=en",101,"2023-07-14 12:43:51","HTML","10.1080/02713683.2018.1501072","","",,,,,16,3.20,3,5,5,"… rats (Con), (B) STZ-treated diabetic rats(DM), and (C) diabetic rat treated with FA (DM+ FA); Arrowheads denote the segment of the outer capillary basement membrane thickness (BMT), …","https://www.tandfonline.com/doi/full/10.1080/02713683.2018.1501072","https://scholar.google.com/scholar?q=related:SQT-FoCMqrgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"TNRJ Johnson","Endothelial Nitric Oxide Synthase",2011,"Diabetes and the Kidney","books.google.com","https://books.google.com/books?hl=en&lr=&id=XZk7AQAAQBAJ&oi=fnd&pg=PA93&dq=%22capillary+basement+membrane+thickness%22+%22mice%22&ots=htQ8j7Efj0&sig=mjLToP5Zd_Y18MPpt604tQTGi0I","",102,"2023-07-14 12:43:51","","","","",,,,,0,0.00,0,1,12,"… [26] examined retinopathy in STZ-induced diabetic eNOS–/–mice and found that this animal model displays increased retinal capillary basement membrane thickness, increased retinal …","","https://scholar.google.com/scholar?q=related:GIMZcYDTXeQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
44,"B Fogelgren, S Yang, IC Sharp, ...","Deficiency in Six2 during prenatal development is associated with reduced nephron number, chronic renal failure, and hypertension in Br/+ adult mice",2009,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajprenal.90550.2008","https://scholar.google.com/scholar?cites=763820290691929864&as_sdt=2005&sciodt=2007&hl=en",103,"2023-07-14 12:43:51","","10.1152/ajprenal.90550.2008","","",,,,,44,3.14,11,4,14,"… Ultrastructural morphometry of capillary basement membrane thickness in normal and transgenic diabetic mice. Anat Rec A Discov Mol Cell Evol Biol 271: 332–341, 2003. …","https://journals.physiology.org/doi/pdf/10.1152/ajprenal.90550.2008","https://scholar.google.com/scholar?q=related:CJft6oGimQoJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
31,"M Bigler, D Koutsantonis, A Odriozola, S Halm, ...","Morphometry of skeletal muscle capillaries: the relationship between capillary ultrastructure and ageing in humans",2016,"Acta …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/apha.12709","https://scholar.google.com/scholar?cites=7209665434267946270&as_sdt=2005&sciodt=2007&hl=en",104,"2023-07-14 12:43:51","","10.1111/apha.12709","","",,,,,31,4.43,6,5,7,"Aim To determine whether the ultrastructure of the capillary system in human skeletal muscle changes during advancing senescence, we evaluated the compartmental and …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/apha.12709","https://scholar.google.com/scholar?q=related:Hg30loPgDWQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
556,"AJ Barber, DA Antonetti, TS Kern, ...","The Ins2Akita mouse as a model of early retinal complications in diabetes",2005,"… & visual science","jov.arvojournals.org","https://jov.arvojournals.org/article.aspx?articleid=2163774","https://scholar.google.com/scholar?cites=17956510411732102046&as_sdt=2005&sciodt=2007&hl=en",105,"2023-07-14 12:43:51","HTML","","","",,,,,556,30.89,139,4,18,"… Heterozygous Ins2 Akita mice were bred to C57BL/6J mice, … The mean blood glucose of Ins2 Akita mice was significantly … Compared with sibling control mice, the Ins2 Akita mice had …","https://jov.arvojournals.org/article.aspx?articleid=2163774","https://scholar.google.com/scholar?q=related:nivl8BRXMvkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
44,"SAR Preil, LP Kristensen, HC Beck, ...","Quantitative proteome analysis reveals increased content of basement membrane proteins in arteries from patients with type 2 diabetes mellitus and lower levels …",2015,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circgenetics.115.001165","https://scholar.google.com/scholar?cites=7536593291465306158&as_sdt=2005&sciodt=2007&hl=en",106,"2023-07-14 12:43:51","","10.1161/circgenetics.115.001165","","",,,,,44,5.50,11,4,8,"… Induced DNA changes in mice and rare genetic conditions in … in line with the observation that mice with col4a1 missense … fact that AMP kinase–deficient mice are protected against the …","https://www.ahajournals.org/doi/full/10.1161/CIRCGENETICS.115.001165","https://scholar.google.com/scholar?q=related:LrBhAqtbl2gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
62,"G Amir, E Rosenmann, Y Sherman, Z Greenfeld, ...","Osteoporosis in the Cohen diabetic rat: correlation between histomorphometric changes in bone and microangiopathy",2002,"Laboratory …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0023683722036510","https://scholar.google.com/scholar?cites=5156864631210752250&as_sdt=2005&sciodt=2007&hl=en",107,"2023-07-14 12:43:51","HTML","","","",,,,,62,2.95,12,5,21,"… In addition, ultrastructural assessment of capillary basement membrane thickness was performed on six rats in Group A. Bone parameters were assessed by morphometric techniques. …","https://www.sciencedirect.com/science/article/pii/S0023683722036510","https://scholar.google.com/scholar?q=related:-rgXUg_dkEcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
12,"D Kim, RP Mecham, NH Nguyen, S Roy","Decreased lysyl oxidase level protects against development of retinal vascular lesions in diabetic retinopathy",2019,"Experimental eye research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0014483518308066","https://scholar.google.com/scholar?cites=3633854142549975727&as_sdt=2005&sciodt=2007&hl=en",108,"2023-07-14 12:43:51","HTML","","","",,,,,12,3.00,3,4,4,"… in the retinas of diabetic mice compared to those of the WT control mice. Importantly, the … diabetic LOX +/− mice compared to those of the diabetic mice. Results suggest that decreasing …","https://www.sciencedirect.com/science/article/pii/S0014483518308066","https://scholar.google.com/scholar?q=related:r-JF9BYLbjIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
6,"D Ramos, A Carretero, M Navarro, ...","Mouse models of diabetic retinopathy",2013,"Drug Discovery Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1740675714000073","https://scholar.google.com/scholar?cites=14868723059526199825&as_sdt=2005&sciodt=2007&hl=en",109,"2023-07-14 12:43:51","","","","",,,,,6,0.60,2,4,10,"… mice also showed increased number of acellular capillaries, sustained gliosis and increased capillary basement membrane thickness [… in the diabetic iNOS deficient mice; however, they …","","https://scholar.google.com/scholar?q=related:Eeq3QthQWM4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"A Abdel-Latif, GK Aghajanian, KR Amsler, ...","Author and subject index to life sciences volume 15",,"","","","",110,"2023-07-14 12:43:51","CITATION","","","",,,,,0,0.00,0,4,,"","","https://scholar.google.com/scholar?q=related:wL5kqcn5kMUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
441,"R Zatz, BM Brenner","Pathogenesis of diabetic microangiopathy. The hemodynamic view",1986,"The American journal of medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/0002934386907199","https://scholar.google.com/scholar?cites=10390240427223370930&as_sdt=2005&sciodt=2007&hl=en",111,"2023-07-14 12:43:51","HTML","","","",,,,,441,11.92,221,2,37,"… Glomerular hyperfiltration during the onset of diabetes mellitus in two strains of diabetic mice (… Evaluation of skeletal muscle capillary basement membrane thickness in congestive heart …","https://www.sciencedirect.com/science/article/pii/0002934386907199","https://scholar.google.com/scholar?q=related:skyNY56MMZAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
17,"T Nakagawa, RJ Johnson","Endothelial nitric oxide synthase",2011,"Diabetes and the Kidney","karger.com","https://karger.com/Article/Abstract/324954","https://scholar.google.com/scholar?cites=5699851903158599626&as_sdt=2005&sciodt=2007&hl=en",112,"2023-07-14 12:43:51","","","","",,,,,17,1.42,9,2,12,"… [26] examined retinopathy in STZ-induced diabetic eNOS-/- mice and found that this animal model displays increased retinal capillary basement membrane thickness, increased retinal …","","https://scholar.google.com/scholar?q=related:yj8aWBvxGU8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
25,"J Magalhães, A Ascensão, F Marques, J Soares, ...","Skeletal muscle ultrastructural and plasma biochemical signs of endothelium dysfunction induced by a high-altitude expedition (Pumori, 7161m)",2005,"","academia.edu","https://www.academia.edu/download/72789504/Skeletal_muscle_ultrastructural_and_plas20211016-7247-180vgia.pdf","https://scholar.google.com/scholar?cites=10741984639637970769&as_sdt=2005&sciodt=2007&hl=en",113,"2023-07-14 12:43:51","PDF","","","",,,,,25,1.39,5,5,18,"… induced significant capillary basement membrane thickness as … JA: Acutely and chronically exposed mice to severe hypoxia: the … muscle oxidative stress in mice: the role of glutathione …","https://www.academia.edu/download/72789504/Skeletal_muscle_ultrastructural_and_plas20211016-7247-180vgia.pdf","https://scholar.google.com/scholar?q=related:Ud9SxB0yE5UJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
121,"RN Frank","On the pathogenesis of diabetic retinopathy",1984,"Ophthalmology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0161642084342580","https://scholar.google.com/scholar?cites=17673764293146321243&as_sdt=2005&sciodt=2007&hl=en",114,"2023-07-14 12:43:51","","","","",,,,,121,3.10,121,1,39,"… Yet, consistent increases in capillary basement membrane thickness with age have been … Swarm (EHS) sarcoma, implanted in diabetic mice. How any of these mechanisms may be af…","","https://scholar.google.com/scholar?q=related:WyH4KPzSRfUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
6,"HS Wu, S Dikman","Segmentation and thickness measurement of glomerular basement membranes from electron microscopy images",2010,"Journal of electron microscopy","academic.oup.com","https://academic.oup.com/jmicro/article-abstract/59/5/409/862151","https://scholar.google.com/scholar?cites=12064739325954080497&as_sdt=2005&sciodt=2007&hl=en",115,"2023-07-14 12:43:51","","","","",,,,,6,0.46,3,2,13,"An algorithm for segmentation and thickness measurement of the glomerular basement membranes (GBM) in electron microscopy kidney images is presented. Differences in intensities …","https://academic.oup.com/jmicro/article/59/5/409/862151","https://scholar.google.com/scholar?q=related:8b4tx36QbqcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"H Yasuda, Y Taniguchi, M Yamashita, ...","Morphological characteristics of dermal diabetic microangiopathy",1990,"Diabetes Research and …","Elsevier","https://www.sciencedirect.com/science/article/pii/0168822790901116","https://scholar.google.com/scholar?cites=7947531941871994234&as_sdt=2005&sciodt=2007&hl=en",116,"2023-07-14 12:43:51","","","","",,,,,13,0.39,3,4,33,"… (1979) Dependency of muscle capillary basement membrane thickness on the duration of diabetes. Diabetes Care 2, 472-478. 22 Zacks, SI, Pegues, JJ and Elliott, FA (1972) Interstitial …","","https://scholar.google.com/scholar?q=related:esVZfDFOS24J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"VA Eidsvaag, HA Hansson, K Heuser, ...","Brain capillary ultrastructure in idiopathic normal pressure hydrocephalus: relationship with static and pulsatile intracranial pressure",2017,"… of Neuropathology & …","academic.oup.com","https://academic.oup.com/jnen/article-abstract/76/12/1034/4430551","https://scholar.google.com/scholar?cites=15241108447643497820&as_sdt=2005&sciodt=2007&hl=en",117,"2023-07-14 12:43:51","","","","",,,,,13,2.17,3,4,6,"Idiopathic normal pressure hydrocephalus (iNPH) is a neurodegenerative disease of unknown cause. We investigated the morphology of capillaries in frontal cortex biopsies from iNPH …","https://academic.oup.com/jnen/article/76/12/1034/4430551","https://scholar.google.com/scholar?q=related:XPX-3GFLg9MJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"T Ismail, P McMaster","Pancreas transplantation",1990,"Current opinion in gastroenterology","journals.lww.com","https://journals.lww.com/co-gastroenterology/citation/1990/10000/pancreas_transplantation.23.aspx","",118,"2023-07-14 12:43:51","","","","",,,,,0,0.00,0,2,33,"… on retinal and renal capillary basement membrane thickness in diabetic mice. Transplantation 1989, 4… Capillary basement membrane thickness is a useful para eter to quantify changes. …","","https://scholar.google.com/scholar?q=related:Uzi81f9YEl8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
82,"BL Furman","Impairment of glucose tolerance produced by diuretics and other drugs",1981,"Pharmacology &Therapeutics","Elsevier","https://www.sciencedirect.com/science/article/pii/0163725881901029","https://scholar.google.com/scholar?cites=3855673138964897627&as_sdt=2005&sciodt=2007&hl=en",119,"2023-07-14 12:43:51","HTML","","","",,,,,82,1.95,82,1,42,"… Vascular disturbances, including an increase in muscle capillary basement membrane thickness, which may be the hallmark of diabetic microangiopathy, have been detected in …","https://www.sciencedirect.com/science/article/pii/0163725881901029","https://scholar.google.com/scholar?q=related:W58EqkoagjUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
168,"JH Karam, PA Lewitt, CW Young, RE Nowlain, ...","Insulinopenic diabetes after rodenticide (Vacor) ingestion: a unique model of acquired diabetes in man",1980,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/29/12/971/5867","https://scholar.google.com/scholar?cites=12575534031399102201&as_sdt=2005&sciodt=2007&hl=en",120,"2023-07-14 12:43:51","","","","",,,,,168,3.91,34,5,43,"… of RH-787 is rapidly lethal to rats and mice, and they die before overt diabetes can be induced. … Quadriceps muscle, capillary basement membrane thickness was measured by Dr. M. Si…","","https://scholar.google.com/scholar?q=related:-SZh0pJFha4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"CM Walkonis","Anatomic correlates of strial presbycusis in recombinant inbred mouse strains",2010,"","digitalcommons.wustl.edu","https://digitalcommons.wustl.edu/pacs_capstones/592/","",121,"2023-07-14 12:43:51","","","","",,,,,0,0.00,0,1,13,"… , strial marginal cell density (middle row), and strial capillary basement membrane thickness (bottom row) in female B6 and BALB/c mice. Each plot compares young (<3 months) and old …","https://digitalcommons.wustl.edu/cgi/viewcontent.cgi?article=1612&context=pacs_capstones","https://scholar.google.com/scholar?q=related:87VWVqqj_nEJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
100,"JF Tarsio, LA Reger, LT Furcht","Molecular mechanisms in basement membrane complications of diabetes: alterations in heparin, laminin, and type IV collagen association",1988,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/37/5/532/7155","https://scholar.google.com/scholar?cites=9135198044136271757&as_sdt=2005&sciodt=2007&hl=en",122,"2023-07-14 12:43:51","","","","",,,,,100,2.86,33,3,35,"… EHS tumors grown in genetically diabetic mice. However, basement membrane laminin … JR, Gabbay KH: Muscle capillary basement-membrane thickness and long-term glycemia in …","","https://scholar.google.com/scholar?q=related:je-VhTi-xn4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
100,"KK Ohlemiller, AR Dahl, PM Gagnon","Divergent aging characteristics in CBA/J and CBA/CaJ mouse cochleae",2010,"… of the Association for Research in …","Springer","https://link.springer.com/article/10.1007/s10162-010-0228-1","https://scholar.google.com/scholar?cites=6958161250750273095&as_sdt=2005&sciodt=2007&hl=en",123,"2023-07-14 12:43:51","HTML","10.1007/s10162-010-0228-1","","",,,,,100,7.69,33,3,13,"… Although we did not measure strial capillary basement membrane thickness, old CBA/CaJ mice suggested no greater change in the appearance of capillary walls than did CBA/J. The …","https://link.springer.com/article/10.1007/s10162-010-0228-1","https://scholar.google.com/scholar?q=related:R5bbqMpakGAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
26,"N Miyamura, T Amemiya","Lens and Retinal Changes in the WBN/Kob Rat (Spontaneously Diabetic Strain) Electron-Microscopic Study",1998,"Ophthalmic research","karger.com","https://karger.com/ore/article-abstract/30/4/221/257404","https://scholar.google.com/scholar?cites=4369355208110303130&as_sdt=2005&sciodt=2007&hl=en",124,"2023-07-14 12:43:51","","","","",,,,,26,1.04,13,2,25,"… 19 Kodama T, Reddy VN, Giblin F, Kinoshita JH, Harding C: Scanning electron microscopy of X-ray-induced cataract in mice on normal and galactose diet. Ophthalmic Res 1983;15:324…","","https://scholar.google.com/scholar?q=related:mufqdGkRozwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
10,"E Hägg","OCCURRENCE OF IMMUNOGLOBULIN AND COMPLEMENT IN THE GLOMERULI OF RATS WITH LONG‐TERM ALLOXAN DIABETES: An Immunofluorescence …",1974,"Acta Pathologica Microbiologica Scandinavica …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1699-0463.1974.tb03846.x","https://scholar.google.com/scholar?cites=16479244037743620821&as_sdt=2005&sciodt=2007&hl=en",125,"2023-07-14 12:43:51","","10.1111/j.1699-0463.1974.tb03846.x","","",,,,,10,0.20,10,1,49,"… Gammaglobulin and /3 1 c have been demonstrated in glomeruli of KK mice with spontaneous hereditary … The capillary basement membrane thickness graded as 2 + . PAS stain. x 440. …","","https://scholar.google.com/scholar?q=related:1bKuPCQJsuQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
20,"Y He, Z Luan, X Fu, X Xu","Overexpression of uncoupling protein 2 inhibits the high glucose-induced apoptosis of human umbilical vein endothelial cells",2016,"International Journal of …","spandidos-publications.com","https://www.spandidos-publications.com/ijmm/37/3/631","https://scholar.google.com/scholar?cites=280933192781691660&as_sdt=2005&sciodt=2007&hl=en",126,"2023-07-14 12:43:51","HTML","","","",,,,,20,2.86,5,4,7,"… Firstly, we noted that in UCP2‑knockout mice retinal cell death and damage in vivo was … , morphometric measurements [retinal capillary basement membrane thickness (BMT)], and …","https://www.spandidos-publications.com/ijmm/37/3/631","https://scholar.google.com/scholar?q=related:DHteGUAT5gMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
17,"D Ramos, A Carretero, M Navarro, ...","Mimicking microvascular alterations of human diabetic retinopathy: a challenge for the mouse models",2013,"Current medicinal …","ingentaconnect.com","https://www.ingentaconnect.com/content/ben/cmc/2013/00000020/00000026/art00003","https://scholar.google.com/scholar?cites=695184196472536032&as_sdt=2005&sciodt=2007&hl=en",127,"2023-07-14 12:43:51","","","","",,,,,17,1.70,4,4,10,"… [63] Cuthbertson, RA; Hopper, JL; Mandel, TE Difference in effect of cultured fetal pancreas transplants on retinal and renal capillary basement membrane thickness in diabetic mice. …","https://www.researchgate.net/profile/Marc-Navarro/publication/237092694_Mimicking_Microvascular_Alterations_of_Human_Diabetic_Retinopathy_A_Challenge_for_the_Mouse_Models/links/55f9298208aeba1d9f180a30/Mimicking-Microvascular-Alterations-of-Human-Diabetic-Retinopathy-A-Challenge-for-the-Mouse-Models.pdf","https://scholar.google.com/scholar?q=related:4Ps17FfKpQkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
